UF,UPA,V1028,V2007,V2009,VD4016
Tocantins,170028788,236.56437736,Homem,47,2300
Tocantins,170028788,253.06081834,Mulher,53,998
Tocantins,170028788,253.06081834,Homem,28,600
Tocantins,170028788,218.85129225,Mulher,42,998
Tocantins,170028788,218.85129225,Homem,42,1200
Tocantins,170028788,201.10604057,Homem,88,100
Tocantins,170028788,201.10604057,Homem,25,998
Tocantins,170028857,295.36274536,Homem,54,150
Tocantins,170028857,295.36274536,Mulher,49,450
Tocantins,170028857,295.36274536,Homem,29,1500
Tocantins,170028857,263.11263601,Mulher,52,3200
Tocantins,170028857,218.54034064,Homem,58,200
Tocantins,170028857,300.53773213,Homem,32,1500
Tocantins,170028857,300.53773213,Mulher,30,1500
Tocantins,170028857,241.53351399,Homem,50,1400
Tocantins,170028857,268.41987868,Mulher,52,3600
Tocantins,170028857,266.68088886,Homem,49,3000
Tocantins,170028857,266.68088886,Mulher,48,3000
Tocantins,170028857,266.68088886,Homem,19,998
Tocantins,170028857,275.18381645,Homem,50,1800
Tocantins,170028857,275.18381645,Mulher,48,1500
Tocantins,170028857,275.18381645,Homem,21,1300
Tocantins,170028857,275.18381645,Homem,16,998
Tocantins,170028857,287.12911695,Mulher,28,750
Tocantins,170028857,290.9696229,Mulher,40,2700
Tocantins,170028857,290.9696229,Homem,26,2700
Tocantins,170028857,343.23025305,Homem,32,1800
Tocantins,170029757,325.99729055,Homem,33,5000
Tocantins,170029757,366.77585508,Homem,39,3000
Tocantins,170029757,366.77585508,Mulher,38,3000
Tocantins,170029757,380.10155317,Homem,36,5000
Tocantins,170029757,272.9517641,Homem,54,3000
Tocantins,170029757,272.9517641,Mulher,56,1000
Tocantins,170029757,402.63820031,Homem,31,5000
Tocantins,170029757,355.35793612,Homem,37,10000
Tocantins,170029757,355.35793612,Mulher,34,10000
Tocantins,170030463,150.40299536,Homem,19,998
Tocantins,170030463,177.45857571,Mulher,30,998
Tocantins,170030463,177.45857571,Homem,22,200
Tocantins,170030463,147.78061986,Homem,62,998
Tocantins,170030463,136.52605519,Mulher,39,300
Tocantins,170030463,205.42015293,Homem,22,1600
Tocantins,170030463,155.0274567,Homem,56,998
Tocantins,170030463,155.0274567,Mulher,56,1200
Tocantins,170030463,155.0274567,Homem,33,998
Tocantins,170030463,160.95274915,Mulher,58,998
Tocantins,170030463,160.95274915,Mulher,28,2500
Tocantins,170030463,174.1480464,Homem,59,998
Tocantins,170030463,174.1480464,Homem,34,998
Tocantins,170030463,174.1480464,Homem,28,998
Tocantins,170030463,174.1480464,Homem,21,998
Tocantins,170030463,172.85700105,Homem,26,998
Tocantins,170032077,220.05876017,Homem,31,1900
Tocantins,170032077,290.73179666,Homem,26,800
Tocantins,170032077,255.27236962,Homem,28,800
Tocantins,170032077,198.49901987,Mulher,21,998
Tocantins,170032077,225.10684083,Homem,39,350
Tocantins,170032077,252.35867948,Homem,29,50
Tocantins,170032077,187.15591246,Mulher,37,998
Tocantins,170000012,180.0036503,Mulher,55,1740
Tocantins,170000012,185.07903722,Mulher,49,1200
Tocantins,170000012,185.07903722,Homem,49,300
Tocantins,170000012,204.64784339,Homem,56,150
Tocantins,170000012,204.64784339,Mulher,39,200
Tocantins,170000012,204.64784339,Homem,19,998
Tocantins,170000012,219.42177133,Homem,39,2000
Tocantins,170000012,219.42177133,Mulher,36,3600
Tocantins,170000012,221.2790073,Homem,43,3000
Tocantins,170000012,229.94481866,Homem,32,1200
Tocantins,170000012,229.94481866,Mulher,33,998
Tocantins,170000012,190.2249572,Mulher,19,998
Tocantins,170001481,281.53960346,Mulher,25,998
Tocantins,170001481,281.53960346,Homem,30,1100
Tocantins,170001481,235.41862916,Homem,62,998
Tocantins,170001481,235.41862916,Homem,37,998
Tocantins,170001481,235.41862916,Mulher,30,998
Tocantins,170001481,205.58282623,Homem,43,1800
Tocantins,170001481,228.89743391,Homem,44,2000
Tocantins,170001481,204.65014562,Homem,53,1000
Tocantins,170001481,198.16847358,Mulher,75,3000
Tocantins,170001481,238.99020169,Mulher,40,998
Tocantins,170001481,238.99020169,Mulher,21,998
Tocantins,170001481,223.46481541,Homem,60,998
Tocantins,170001481,223.46481541,Mulher,55,998
Tocantins,170001481,242.18926758,Homem,29,2000
Tocantins,170001481,223.28106285,Homem,65,998
Tocantins,170001996,291.0738686,Homem,51,1000
Tocantins,170001996,366.53019246,Homem,38,1100
Tocantins,170001996,366.53019246,Mulher,29,998
Tocantins,170001996,324.29513874,Mulher,37,1100
Tocantins,170001996,324.29513874,Homem,18,500
Tocantins,170001996,346.32323589,Homem,45,5000
Tocantins,170001996,346.32323589,Mulher,37,3500
Tocantins,170001996,340.34277183,Homem,52,10000
Tocantins,170001996,340.34277183,Mulher,42,4000
Tocantins,170001996,336.23804769,Homem,49,1600
Tocantins,170001996,336.23804769,Mulher,43,800
Tocantins,170001996,299.94524602,Mulher,56,3000
Tocantins,170001996,350.59819096,Homem,49,3000
Tocantins,170001996,306.23743674,Mulher,46,200
Tocantins,170003831,177.2393728,Mulher,33,1200
Tocantins,170003831,236.85409563,Mulher,27,450
Tocantins,170003831,208.46143876,Mulher,38,300
Tocantins,170003831,209.38645039,Homem,41,998
Tocantins,170003831,209.38645039,Homem,36,998
Tocantins,170003831,222.15187518,Homem,28,1200
Tocantins,170003831,219.97665258,Mulher,48,998
Tocantins,170003831,219.97665258,Homem,26,800
Tocantins,170003831,186.66789122,Mulher,51,3000
Tocantins,170003831,186.66789122,Homem,50,1800
Tocantins,170003831,194.25651825,Homem,60,998
Tocantins,170003831,194.25651825,Mulher,50,998
Tocantins,170003831,256.41291005,Homem,30,1500
Tocantins,170003831,208.93955424,Mulher,47,1500
Tocantins,170003831,208.93955424,Homem,37,998
Tocantins,170003831,208.93955424,Mulher,26,998
Tocantins,170008341,168.73828351,Mulher,43,5000
Tocantins,170008341,168.73828351,Homem,41,2300
Tocantins,170008341,159.83721908,Homem,50,8000
Tocantins,170008341,159.83721908,Mulher,44,7000
Tocantins,170008341,149.48990132,Homem,35,6000
Tocantins,170008341,190.95983893,Homem,36,1500
Tocantins,170008341,170.1568563,Homem,34,8000
Tocantins,170008341,170.1568563,Homem,31,8000
Tocantins,170008341,170.1568563,Mulher,26,4000
Tocantins,170008341,233.67483434,Homem,26,1800
Tocantins,170008341,180.39024226,Homem,44,2000
Tocantins,170008341,180.39024226,Mulher,23,998
Tocantins,170008341,158.06334315,Homem,52,2300
Tocantins,170008341,131.28965431,Mulher,53,998
Tocantins,170008631,210.08408557,Homem,36,1500
Tocantins,170008631,210.08408557,Homem,23,1500
Tocantins,170008631,230.89721219,Homem,20,998
Tocantins,170008631,242.25271457,Homem,26,1100
Tocantins,170008631,190.85300997,Homem,36,800
Tocantins,170008631,185.51219402,Homem,32,1600
Tocantins,170008631,176.71611893,Homem,64,200
Tocantins,170010431,546.81002207,Homem,40,800
Tocantins,170010431,606.94960941,Homem,25,1107
Tocantins,170010431,606.94960941,Mulher,27,500
Tocantins,170010431,506.93792404,Homem,15,1000
Tocantins,170010431,502.16812359,Mulher,48,1250
Tocantins,170010431,418.65186959,Homem,57,1000
Tocantins,170010431,418.65186959,Mulher,42,1000
Tocantins,170010431,515.66807229,Mulher,38,4000
Tocantins,170010431,515.66807229,Homem,43,4000
Tocantins,170010431,473.04913093,Mulher,47,800
Tocantins,170012356,225.70225134,Homem,32,500
Tocantins,170012356,247.02449696,Homem,48,998
Tocantins,170012356,246.35188352,Homem,21,1100
Tocantins,170012356,237.567313,Homem,29,350
Tocantins,170012356,239.34210516,Homem,50,998
Tocantins,170012356,267.26727212,Homem,29,1100
Tocantins,170012356,225.95079633,Mulher,54,110
Tocantins,170012356,249.73263293,Homem,42,300
Tocantins,170012356,241.40711656,Homem,25,120
Tocantins,170013062,356.80990591,Mulher,33,998
Tocantins,170013062,356.80990591,Homem,27,998
Tocantins,170013062,305.40663386,Homem,37,1450
Tocantins,170013062,305.40663386,Mulher,37,998
Tocantins,170013062,305.40663386,Homem,18,150
Tocantins,170013062,282.39070116,Mulher,40,1500
Tocantins,170013062,341.5444123,Homem,28,2000
Tocantins,170013062,316.41162638,Mulher,30,400
Tocantins,170013062,316.41162638,Homem,45,2500
Tocantins,170013062,282.39070116,Mulher,43,1200
Tocantins,170013062,375.72111649,Homem,24,998
Tocantins,170013062,375.72111649,Mulher,22,500
Tocantins,170013062,314.68435654,Homem,40,450
Tocantins,170013062,280.95008651,Homem,43,1800
Tocantins,170013062,301.44785983,Homem,31,1300
Tocantins,170013062,301.44785983,Homem,36,1200
Tocantins,170014165,211.65190216,Homem,33,2200
Tocantins,170014165,222.5966583,Mulher,34,998
Tocantins,170014165,205.02332596,Mulher,54,700
Tocantins,170014165,205.02332596,Mulher,26,998
Tocantins,170014165,209.39486957,Mulher,42,500
Tocantins,170014165,209.39486957,Homem,47,8000
Tocantins,170014165,201.52999574,Mulher,58,998
Tocantins,170014165,201.52999574,Mulher,37,1700
Tocantins,170014165,201.52999574,Mulher,33,998
Tocantins,170014165,211.65190216,Homem,34,3100
Tocantins,170014165,211.65190216,Mulher,35,1800
Tocantins,170014165,220.79699406,Homem,46,5000
Tocantins,170014165,220.79699406,Mulher,36,8000
Tocantins,170014165,234.99236635,Homem,27,1600
Tocantins,170014165,234.99236635,Mulher,42,6000
Tocantins,170014165,196.78840161,Mulher,39,2500
Tocantins,170014165,196.78840161,Homem,41,2500
Tocantins,170014165,214.69193056,Homem,68,998
Tocantins,170014165,214.69193056,Homem,31,500
Tocantins,170014165,260.59685161,Homem,29,500
Tocantins,170015291,195.98662168,Homem,58,10000
Tocantins,170015291,306.9311865,Homem,21,1200
Tocantins,170015291,322.13144113,Homem,29,4000
Tocantins,170015291,322.13144113,Mulher,23,998
Tocantins,170015291,279.76024803,Homem,48,2500
Tocantins,170015291,279.76024803,Mulher,32,1996
Tocantins,170015291,328.00573182,Homem,24,2750
Tocantins,170015291,257.15365555,Homem,40,4870
Tocantins,170015291,257.15365555,Mulher,35,4900
Tocantins,170015643,177.29616774,Mulher,51,4000
Tocantins,170015643,177.29616774,Homem,54,2000
Tocantins,170015643,160.68923365,Homem,76,1000
Tocantins,170015643,208.32878276,Homem,36,998
Tocantins,170015643,208.32878276,Mulher,33,900
Tocantins,170015643,239.53575786,Homem,34,1100
Tocantins,170017238,377.05030027,Mulher,29,2000
Tocantins,170017238,377.05030027,Homem,30,1200
Tocantins,170017238,327.18414301,Homem,57,2500
Tocantins,170017238,327.18414301,Homem,30,1100
Tocantins,170017238,334.82630744,Mulher,38,998
Tocantins,170017238,334.82630744,Homem,48,1200
Tocantins,170017238,334.82630744,Homem,20,998
Tocantins,170017238,392.14451922,Mulher,21,500
Tocantins,170019550,303.92691528,Mulher,41,998
Tocantins,170019550,303.92691528,Homem,38,998
Tocantins,170019550,264.69835929,Mulher,39,998
Tocantins,170019550,247.26653431,Homem,42,2600
Tocantins,170019550,247.26653431,Mulher,36,998
Tocantins,170019550,300.32426099,Mulher,52,4500
Tocantins,170019550,300.32426099,Homem,31,2700
Tocantins,170019550,285.84433157,Mulher,40,998
Tocantins,170019550,285.84433157,Homem,43,998
Tocantins,170019550,285.84433157,Homem,14,400
Tocantins,170019550,283.55982893,Mulher,44,300
Tocantins,170019550,283.55982893,Homem,20,500
Tocantins,170019550,244.50464271,Homem,71,998
Tocantins,170026876,364.47378246,Homem,51,1000
Tocantins,170026876,400.76063183,Homem,47,2500
Tocantins,170026876,400.76063183,Mulher,48,2000
Tocantins,170026876,454.73778292,Homem,38,1500
Tocantins,170026876,454.73778292,Mulher,29,998
Tocantins,170026876,319.19971483,Homem,68,250
Tocantins,170026876,373.15643374,Homem,28,998
Tocantins,170026876,423.38684906,Mulher,43,700
Tocantins,170026876,414.42427078,Homem,27,800
Tocantins,170026876,366.63784272,Homem,62,700
Tocantins,170026876,475.54834343,Homem,33,1200
Tocantins,170026876,475.54834343,Mulher,27,998
Tocantins,170030097,239.19777224,Homem,51,400
Tocantins,170030097,253.58914398,Homem,47,3600
Tocantins,170030097,248.97801201,Homem,60,200
Tocantins,170030097,270.56204205,Homem,42,2200
Tocantins,170030097,270.56204205,Mulher,38,998
Tocantins,170030097,292.27484568,Mulher,32,500
Tocantins,170030097,229.93207409,Homem,50,3000
Tocantins,170032467,192.89482266,Mulher,50,998
Tocantins,170032467,205.85516377,Homem,34,998
Tocantins,170032467,205.85516377,Mulher,34,998
Tocantins,170032467,203.55135037,Homem,38,300
Tocantins,170032467,203.55135037,Mulher,45,100
Tocantins,170032467,210.8869372,Homem,21,600
Tocantins,170032467,174.50336667,Mulher,40,1000
Tocantins,170032467,174.50336667,Homem,56,1000
Tocantins,170032467,234.17740457,Mulher,24,150
Tocantins,170032467,144.1436354,Mulher,48,998
Tocantins,170032467,184.59082904,Homem,52,1500
Tocantins,170000306,155.45330676,Homem,46,998
Tocantins,170000306,202.77057202,Homem,25,400
Tocantins,170000306,135.32662118,Homem,58,300
Tocantins,170000306,163.92857796,Homem,35,600
Tocantins,170000306,163.92857796,Mulher,36,600
Tocantins,170000306,133.88823138,Homem,57,4000
Tocantins,170000306,133.88823138,Mulher,58,1800
Tocantins,170000389,162.21609558,Homem,43,60
Tocantins,170000389,169.68325413,Homem,47,1000
Tocantins,170000389,169.68325413,Mulher,43,1000
Tocantins,170000389,171.71726339,Homem,40,998
Tocantins,170000389,162.64030749,Homem,54,1200
Tocantins,170000389,179.1769503,Homem,57,1996
Tocantins,170000389,179.1769503,Homem,27,2500
Tocantins,170000389,148.28026385,Homem,53,400
Tocantins,170000389,200.94261888,Homem,29,150
Tocantins,170000389,189.80051218,Homem,34,1800
Tocantins,170000920,89.03115969,Homem,47,500
Tocantins,170000920,95.0987401,Mulher,27,40
Tocantins,170000920,80.72553456,Homem,52,5000
Tocantins,170000920,92.61411069,Homem,38,100
Tocantins,170000920,104.26928121,Homem,23,200
Tocantins,170000920,102.93080992,Homem,31,998
Tocantins,170000920,96.01906607,Homem,42,300
Tocantins,170000920,101.12000424,Homem,47,500
Tocantins,170000920,101.12000424,Mulher,39,600
Tocantins,170000920,101.12000424,Homem,31,450
Tocantins,170000920,91.66403992,Homem,65,200
Tocantins,170001897,102.83327818,Homem,53,1500
Tocantins,170001897,137.87439164,Homem,33,2000
Tocantins,170001897,97.39719659,Homem,68,300
Tocantins,170001897,117.8913683,Homem,37,998
Tocantins,170001897,117.8913683,Mulher,19,200
Tocantins,170001897,96.42893433,Homem,53,1500
Tocantins,170001897,144.19816294,Homem,25,1200
Tocantins,170001897,107.61819139,Homem,42,998
Tocantins,170001897,90.9430196,Homem,77,2250
Tocantins,170001897,87.63908306,Homem,75,130
Tocantins,170001897,104.2436327,Homem,66,400
Tocantins,170001897,141.48517098,Homem,27,998
Tocantins,170001897,114.68379817,Homem,59,150
Tocantins,170002260,78.23373712,Homem,31,300
Tocantins,170002260,70.14351352,Homem,32,300
Tocantins,170002260,59.12023279,Mulher,58,100
Tocantins,170002260,54.09614481,Homem,57,2200
Tocantins,170002260,56.72474844,Homem,41,380
Tocantins,170002400,66.86302596,Mulher,31,998
Tocantins,170002400,66.86302596,Homem,31,2000
Tocantins,170002400,50.65205927,Homem,81,450
Tocantins,170002400,69.54400034,Homem,42,998
Tocantins,170002400,69.54400034,Homem,21,200
Tocantins,170002400,69.54400034,Mulher,15,200
Tocantins,170002400,83.74797435,Homem,21,1000
Tocantins,170002400,69.68070713,Homem,43,575
Tocantins,170002400,67.15224039,Homem,28,998
Tocantins,170002400,50.57984354,Homem,62,600
Tocantins,170004535,179.96063914,Mulher,44,998
Tocantins,170004535,179.96063914,Homem,46,1980
Tocantins,170004535,192.18420613,Homem,41,500
Tocantins,170004535,170.12187427,Homem,37,1860
Tocantins,170004535,170.12187427,Mulher,42,2840
Tocantins,170004535,142.77159446,Homem,67,400
Tocantins,170004535,142.77159446,Homem,68,800
Tocantins,170004535,176.09498397,Homem,30,5000
Tocantins,170004535,174.02020506,Homem,45,998
Tocantins,170004535,173.80599388,Homem,29,998
Tocantins,170004535,156.4425509,Homem,51,998
Tocantins,170004535,175.37695457,Mulher,41,500
Tocantins,170004535,175.37695457,Homem,41,1400
Tocantins,170004732,68.74885472,Homem,40,1400
Tocantins,170004732,82.64323196,Homem,29,998
Tocantins,170004732,59.76755199,Homem,60,3500
Tocantins,170004732,57.85837124,Homem,57,3000
Tocantins,170004732,73.01480479,Homem,42,998
Tocantins,170004732,57.08140052,Homem,46,1300
Tocantins,170004732,72.24253649,Homem,46,1500
Tocantins,170004732,57.4197905,Homem,53,2000
Tocantins,170004732,66.48327083,Homem,36,900
Tocantins,170004732,73.95978635,Homem,33,1555
Tocantins,170004732,65.90147791,Homem,49,998
Tocantins,170006671,71.46950531,Homem,32,1520
Tocantins,170006671,79.22419696,Homem,20,1480
Tocantins,170006671,59.41132421,Homem,54,1570
Tocantins,170006671,73.73513519,Homem,19,998
Tocantins,170006671,59.79543247,Homem,44,1400
Tocantins,170006671,67.90313356,Homem,42,1480
Tocantins,170006671,67.90313356,Mulher,45,2500
Tocantins,170006671,63.98538443,Mulher,40,1200
Tocantins,170006671,62.38595029,Homem,44,998
Tocantins,170006671,59.38731694,Homem,48,550
Tocantins,170006671,59.38731694,Mulher,58,250
Tocantins,170006671,72.26557024,Homem,49,1560
Tocantins,170006744,133.91341425,Mulher,37,1000
Tocantins,170006744,133.91341425,Homem,38,998
Tocantins,170006744,142.16049648,Mulher,34,998
Tocantins,170006744,142.16049648,Homem,43,1500
Tocantins,170006744,132.95868579,Homem,47,1700
Tocantins,170006744,132.95868579,Mulher,40,998
Tocantins,170006744,138.13987653,Homem,19,400
Tocantins,170006744,169.08217477,Homem,34,1500
Tocantins,170006917,88.47259549,Homem,43,150
Tocantins,170006917,88.47259549,Mulher,52,150
Tocantins,170006917,91.15868737,Homem,47,1000
Tocantins,170006917,101.89641472,Homem,47,2500
Tocantins,170006917,101.89641472,Mulher,32,1200
Tocantins,170006917,99.09909387,Homem,33,1480
Tocantins,170006917,94.16959027,Homem,61,500
Tocantins,170006917,120.61351807,Homem,27,1800
Tocantins,170006980,257.59584201,Homem,29,400
Tocantins,170006980,187.05060654,Homem,42,2500
Tocantins,170008263,325.21756515,Homem,54,2000
Tocantins,170008263,325.21756515,Mulher,50,2000
Tocantins,170008263,411.669747,Homem,66,150
Tocantins,170008263,493.35826715,Homem,34,500
Tocantins,170008553,59.77027526,Homem,58,400
Tocantins,170008553,65.58611981,Homem,34,1200
Tocantins,170008553,48.62683498,Homem,56,1275
Tocantins,170008553,53.85610385,Homem,59,450
Tocantins,170008553,48.17616741,Homem,50,330
Tocantins,170008553,50.10973769,Homem,64,1000
Tocantins,170008553,49.51646583,Homem,62,375
Tocantins,170008553,48.71918425,Homem,58,800
Tocantins,170008553,75.95187371,Homem,32,1500
Tocantins,170010092,104.44357796,Homem,51,998
Tocantins,170010092,104.72198432,Homem,40,1998
Tocantins,170010092,104.72198432,Mulher,43,500
Tocantins,170010092,93.24373992,Homem,55,700
Tocantins,170010092,93.24373992,Homem,46,2000
Tocantins,170010092,93.24373992,Mulher,43,2000
Tocantins,170010092,93.15830612,Homem,48,1200
Tocantins,170010092,89.45455636,Homem,50,1000
Tocantins,170010092,115.99016939,Homem,51,6000
Tocantins,170010092,89.45455636,Homem,51,998
Tocantins,170010092,115.34188306,Homem,52,1000
Tocantins,170010092,115.34188306,Mulher,46,1000
Tocantins,170010092,115.34188306,Homem,27,1000
Tocantins,170010092,115.34188306,Mulher,24,1000
Tocantins,170010092,87.65592767,Homem,35,1300
Tocantins,170010689,159.83954659,Homem,33,998
Tocantins,170010689,159.83954659,Mulher,36,600
Tocantins,170010689,152.75648287,Homem,35,500
Tocantins,170010689,152.75648287,Mulher,42,998
Tocantins,170010689,169.2881567,Homem,46,6700
Tocantins,170010689,170.25330155,Homem,34,2500
Tocantins,170010689,128.76258013,Homem,58,1500
Tocantins,170010689,148.11990256,Homem,43,400
Tocantins,170010689,128.05549365,Homem,58,400
Tocantins,170010689,173.00214233,Homem,40,1900
Tocantins,170011966,55.02784739,Homem,56,998
Tocantins,170011966,56.03458514,Homem,63,998
Tocantins,170011966,69.74846296,Homem,41,2500
Tocantins,170011966,62.95652045,Homem,64,1000
Tocantins,170011966,82.23485896,Homem,31,998
Tocantins,170011966,73.52013533,Homem,32,1500
Tocantins,170011966,73.52013533,Mulher,33,500
Tocantins,170011966,57.32936994,Homem,56,1000
Tocantins,170011966,60.9454731,Homem,55,998
Tocantins,170012338,117.89696782,Homem,41,600
Tocantins,170012338,117.89696782,Mulher,42,998
Tocantins,170012338,148.94907543,Homem,23,1482
Tocantins,170012338,124.81502925,Homem,29,1998
Tocantins,170012338,124.81502925,Mulher,40,1000
Tocantins,170012338,131.87136723,Homem,34,3600
Tocantins,170012338,131.87136723,Mulher,32,1100
Tocantins,170012338,94.16760008,Homem,61,350
Tocantins,170012338,111.69945011,Homem,50,800
Tocantins,170012338,111.69945011,Mulher,42,400
Tocantins,170012338,117.9147953,Homem,51,450
Tocantins,170012338,93.53038706,Homem,72,2000
Tocantins,170012338,120.55069732,Homem,47,1800
Tocantins,170012338,107.96418873,Homem,46,500
Tocantins,170012338,107.96418873,Mulher,43,500
Tocantins,170012338,95.47683113,Mulher,65,400
Tocantins,170012338,95.47683113,Homem,64,400
Tocantins,170012338,96.52649014,Homem,59,500
Tocantins,170012338,101.83714105,Homem,51,500
Tocantins,170013350,48.79315849,Homem,41,1300
Tocantins,170013350,36.75364999,Homem,57,400
Tocantins,170013350,34.94579137,Homem,68,998
Tocantins,170013350,49.1135534,Homem,35,1600
Tocantins,170013350,45.84687419,Homem,35,998
Tocantins,170013350,38.40545084,Homem,44,998
Tocantins,170013350,35.13871078,Homem,60,1200
Tocantins,170013446,90.15683147,Homem,47,998
Tocantins,170013446,93.76694566,Homem,44,998
Tocantins,170013446,99.10165758,Homem,49,1200
Tocantins,170013446,100.08788734,Homem,44,4000
Tocantins,170013446,90.46386174,Homem,41,2500
Tocantins,170013446,98.62385061,Homem,35,3000
Tocantins,170013446,95.9921622,Homem,43,998
Tocantins,170013446,95.9921622,Homem,17,998
Tocantins,170013446,96.9787305,Homem,37,998
Tocantins,170015006,38.92461095,Mulher,53,600
Tocantins,170015006,49.11118029,Homem,35,1500
Tocantins,170015006,49.11118029,Mulher,31,150
Tocantins,170015006,39.09853838,Homem,79,2000
Tocantins,170015006,43.01996618,Homem,54,998
Tocantins,170015006,52.0598572,Homem,35,6000
Tocantins,170015006,39.73099806,Homem,69,1000
Tocantins,170015006,52.84852491,Homem,42,400
Tocantins,170015006,55.96161699,Homem,25,800
Tocantins,170015006,56.19437334,Mulher,20,400
Tocantins,170015006,56.19437334,Homem,39,1600
Tocantins,170015006,44.7789524,Homem,60,998
Tocantins,170015006,44.7789524,Homem,60,1400
Tocantins,170015180,88.45101956,Homem,63,500
Tocantins,170015180,83.38184901,Homem,52,400
Tocantins,170015180,118.9906164,Homem,25,1000
Tocantins,170015180,89.36269352,Homem,62,100
Tocantins,170015180,89.36269352,Homem,18,150
Tocantins,170015180,102.30871539,Homem,52,900
Tocantins,170015180,113.56409671,Homem,34,3800
Tocantins,170015180,113.56409671,Mulher,31,2180
Tocantins,170015180,97.59330843,Homem,37,1960
Tocantins,170015180,97.59330843,Mulher,36,998
Tocantins,170015180,75.84394255,Mulher,53,998
Tocantins,170015180,75.84394255,Mulher,31,998
Tocantins,170015180,105.20873876,Homem,35,998
Tocantins,170015180,83.69968461,Homem,54,800
Tocantins,170016260,102.22614484,Homem,28,200
Tocantins,170016260,88.82481058,Homem,50,400
Tocantins,170016260,96.70775077,Homem,43,1300
Tocantins,170016260,105.82760961,Homem,51,300
Tocantins,170016260,105.82760961,Mulher,43,860
Tocantins,170016260,97.66403809,Homem,41,500
Tocantins,170016260,99.34305638,Mulher,39,450
Tocantins,170016260,99.34305638,Homem,37,350
Tocantins,170016260,99.34305638,Homem,35,350
Tocantins,170016260,111.24951796,Homem,28,1000
Tocantins,170016260,111.24951796,Mulher,47,1000
Tocantins,170016260,102.5900689,Homem,43,1600
Tocantins,170016260,102.5900689,Mulher,37,200
Tocantins,170016260,94.64391646,Homem,56,2000
Tocantins,170016479,315.78721053,Homem,57,500
Tocantins,170016479,445.34655536,Homem,31,998
Tocantins,170016479,297.05047632,Homem,55,400
Tocantins,170016479,332.24883282,Mulher,43,300
Tocantins,170016479,332.24883282,Homem,48,2300
Tocantins,170016479,361.47167706,Homem,39,1500
Tocantins,170016479,328.77132675,Homem,32,700
Tocantins,170016479,370.16213657,Homem,38,1000
Tocantins,170016479,370.16213657,Homem,19,998
Tocantins,170016479,401.06579456,Homem,36,1000
Tocantins,170016479,364.32967909,Homem,40,1000
Tocantins,170016614,63.38586265,Mulher,36,500
Tocantins,170016614,63.38586265,Homem,39,800
Tocantins,170016614,65.15720791,Homem,56,2000
Tocantins,170016614,53.2763606,Mulher,75,900
Tocantins,170016614,54.46492057,Homem,83,500
Tocantins,170016614,66.79341398,Homem,30,1500
Tocantins,170016614,66.79341398,Mulher,37,150
Tocantins,170016614,53.80703651,Homem,58,1200
Tocantins,170016614,87.07060937,Homem,25,2200
Tocantins,170016614,87.07060937,Mulher,24,700
Tocantins,170016614,54.68757998,Homem,61,500
Tocantins,170016614,57.84883087,Homem,77,100
Tocantins,170016614,57.84883087,Homem,76,600
Tocantins,170016614,80.43019136,Homem,34,2000
Tocantins,170016614,74.6205383,Homem,37,2000
Tocantins,170016614,74.6205383,Mulher,34,1000
Tocantins,170016614,53.80703651,Homem,58,1500
Tocantins,170016997,97.02793173,Homem,54,200
Tocantins,170016997,102.86563256,Homem,48,700
Tocantins,170016997,107.56756312,Homem,61,998
Tocantins,170016997,115.43286017,Homem,30,730
Tocantins,170016997,115.43286017,Homem,28,730
Tocantins,170016997,101.38274236,Homem,45,1200
Tocantins,170016997,119.0749607,Homem,37,998
Tocantins,170016997,88.27595926,Homem,55,700
Tocantins,170016997,114.69540524,Mulher,42,1064
Tocantins,170016997,114.69540524,Homem,47,2000
Tocantins,170016997,88.18347965,Homem,79,998
Tocantins,170017659,93.5809551,Homem,55,2200
Tocantins,170017659,93.5809551,Homem,20,700
Tocantins,170017659,105.003863,Homem,37,1000
Tocantins,170017659,105.003863,Mulher,26,80
Tocantins,170017659,72.71841584,Homem,56,1996
Tocantins,170017659,83.696888,Homem,49,3200
Tocantins,170017659,83.696888,Mulher,47,1400
Tocantins,170017659,105.00645421,Homem,32,1996
Tocantins,170017659,105.00645421,Mulher,33,998
Tocantins,170017659,99.43301231,Homem,29,1100
Tocantins,170017659,99.43301231,Mulher,41,600
Tocantins,170017659,99.43301231,Mulher,19,600
Tocantins,170017659,101.26104557,Homem,36,1700
Tocantins,170017659,101.26104557,Mulher,29,1500
Tocantins,170017659,86.45925096,Homem,16,50
Tocantins,170017659,101.06656827,Mulher,30,20
Tocantins,170018358,38.97181965,Homem,52,10000
Tocantins,170018358,51.64389801,Homem,40,5000
Tocantins,170018358,47.14444266,Homem,53,998
Tocantins,170018358,47.14444266,Homem,30,500
Tocantins,170018358,48.62607785,Homem,23,1060
Tocantins,170018358,48.62607785,Homem,18,160
Tocantins,170018358,43.39252169,Homem,61,1100
Tocantins,170018358,59.76518832,Mulher,25,700
Tocantins,170018358,59.76518832,Homem,27,1000
Tocantins,170018358,47.4192897,Mulher,33,1060
Tocantins,170018358,47.4192897,Homem,38,2700
Tocantins,170018358,48.94380078,Mulher,30,998
Tocantins,170018358,46.75435866,Homem,38,2500
Tocantins,170018358,46.75435866,Mulher,38,2800
Tocantins,170018358,39.92888323,Mulher,41,2000
Tocantins,170018726,77.4109383,Homem,27,1900
Tocantins,170018726,76.61184592,Homem,20,998
Tocantins,170018726,87.8743471,Homem,25,400
